score,lang,page_title,page_url,edit_url,outcome,type,source,title_o,year_o,journal_o,doi_o,cited_by_count_o,title_r,year_r,journal_r,doi_r,cited_by_count_r,rep_short,sentence_suggestion,sections,paragraph_excerpt,o_ref_block,cite_template
238.79860716910449,en,David G. Rand,https://en.wikipedia.org/wiki/David_G._Rand,https://en.wikipedia.org/w/index.php?title=David_G._Rand&action=edit,failed,replication,COS,Spontaneous giving and calculated greed,2012,Nature,10.1038/nature11467,1369,Evaluating the replicability of social science experiments in Nature and Science between 2010 and 2015,2018,Nature Human Behaviour,10.1038/s41562-018-0399-z,1551,Camerer et al.,"However, a replication attempt by Camerer et al. (2018) failed to reproduce this finding.",Publications,"ademy of Sciences of the United States of America|date=14 April 2009|volume=106|issue=15|pages=6187–91|doi=10.1073/pnas.0811552106|pmid=19332775|pmc=2664153|bibcode=2009PNAS..106.6187R|doi-access=free}}
* {{cite journal|last1=Beale|first1=N|last2=Rand|first2=DG|last3=Battey|first3=H|author3-link=Heather Battey|last4=Croxson|first4=K|last5=May|first5=RM|last6=Nowak|first6=MA|title=Individual ver...",NA,<ref>{{cite journal |last1=Camerer |first1=Colin F. |last2=Dreber |first2=Anna |last3=Holzmeister |first3=Felix |last4=Ho |first4=Teck-Hua |last5=Huber |first5=Jürgen |last6=Johannesson |first6=Magnus |last7=Kirchler |first7=Michael |last8=Nave |first8=Gideon |last9=Nosek |first9=Brian A. |display-authors=etal |year=2018 |title=Evaluating the replicability of social science experiments in Nature and Science between 2010 and 2015 |journal=Nature Human Behaviour |volume=2 |issue=9 |pages=637-644 |doi=10.1038/s41562-018-0399-z}}</ref>
238.79860716910449,en,Social heuristics,https://en.wikipedia.org/wiki/Social_heuristics,https://en.wikipedia.org/w/index.php?title=Social_heuristics&action=edit,failed,replication,COS,Spontaneous giving and calculated greed,2012,Nature,10.1038/nature11467,1369,Evaluating the replicability of social science experiments in Nature and Science between 2010 and 2015,2018,Nature Human Behaviour,10.1038/s41562-018-0399-z,1551,Camerer et al.,"However, a replication attempt by Camerer et al. (2018) failed to reproduce this finding.",Social heuristics hypothesis,"Following a dual-process framework, the social heuristics hypothesis contends that cooperation, which is automatic and intuitive, may be overridden by reflection. The theory is supported by evidence from laboratory and online experiments suggesting that time pressure increases cooperation,<ref>{{Cite journal|last1=Rand|first1=David G.|last2=Greene|first2=Joshua D.|last3=Nowak|first3=Martin A.|d...",<ref>{{Cite journal|last1=Rand|first1=David G.|last2=Greene|first2=Joshua D.|last3=Nowak|first3=Martin A.|date=2012-09-20|title=Spontaneous giving and calculated greed|url=http://www.nature.com/articles/nature11467|journal=Nature|language=en|volume=489|issue=7416|pages=427–430|doi=10.1038/nature11467|pmid=22996558|bibcode=2012Natur.489..427R|s2cid=4326080|issn=0028-0836|access-date=2021-05-01|archive-date=2021-04-07|archive-url=https://web.archive.org/web/20210407005235/https://www.nature.com/articles/nature11467|url-status=live|url-access=subscription}}</ref>,<ref>{{cite journal |last1=Camerer |first1=Colin F. |last2=Dreber |first2=Anna |last3=Holzmeister |first3=Felix |last4=Ho |first4=Teck-Hua |last5=Huber |first5=Jürgen |last6=Johannesson |first6=Magnus |last7=Kirchler |first7=Michael |last8=Nave |first8=Gideon |last9=Nosek |first9=Brian A. |display-authors=etal |year=2018 |title=Evaluating the replicability of social science experiments in Nature and Science between 2010 and 2015 |journal=Nature Human Behaviour |volume=2 |issue=9 |pages=637-644 |doi=10.1038/s41562-018-0399-z}}</ref>
238.33437473275347,en,Do-gooder derogation,https://en.wikipedia.org/wiki/Do-gooder_derogation,https://en.wikipedia.org/w/index.php?title=Do-gooder_derogation&action=edit,failed,replication,COS,The rejection of moral rebels: Resenting those who do the right thing.,2008,Journal of Personality and Social Psychology,10.1037/0022-3514.95.1.76,345,Estimating the reproducibility of psychological science,2015,Science,10.1126/science.aac4716,8595,Open Science Collaboration,"However, a replication attempt by Open Science Collaboration (2015) failed to reproduce this finding.",Background · Threatened sense of morality and self-worth,"The groundwork for do-gooder derogation was laid by Monin, Sawyer, and Marquez (2008), in a study on what they termed the ""rejection of moral rebels"". Participants who had complied with a morally questionable task – identifying a guilty suspect in a racially biased criminal lineup – subsequently rated a confederate who had refused to comply as more hostile and self-righteous than those who had ...","<ref name="":0"">{{Cite journal |last1=Monin |first1=Benoît |last2=Sawyer |first2=Pamela J. |last3=Marquez |first3=Matthew J. |date=July 2008 |title=The rejection of moral rebels: Resenting those who do the right thing. |url=https://doi.apa.org/doi/10.1037/0022-3514.95.1.76 |journal=Journal of Personality and Social Psychology |language=en |volume=95 |issue=1 |pages=76–93 |doi=10.1037/0022-3514.95.1.76 |pmid=18605853 |issn=1939-1315}}</ref>",<ref>{{cite journal |last1=Open Science Collaboration |first1=NA |year=2015 |title=Estimating the reproducibility of psychological science |journal=Science |volume=349 |issue=6251 |pages=aac4716 |doi=10.1126/science.aac4716}}</ref>
236.6505947105027,en,Glucose,https://en.wikipedia.org/wiki/Glucose,https://en.wikipedia.org/w/index.php?title=Glucose&action=edit,failed,replication,COS,"Toward a Physiology of Dual-Process Reasoning and Judgment: Lemonade, Willpower, and Expensive Rule-Based Analysis",2008,Psychological Science,10.1111/j.1467-9280.2008.02077.x,331,Estimating the reproducibility of psychological science,2015,Science,10.1126/science.aac4716,8595,Open Science Collaboration,"However, a replication attempt by Open Science Collaboration (2015) failed to reproduce this finding.",Energy source,". When [[Hypoglycaemia|glucose is low]], psychological processes requiring mental effort (e.g., [[self-control]], effortful decision-making) are impaired.<ref>{{citation | last1 = Fairclough | first1 = Stephen H. | last2 = Houston | first2 = Kim | s2cid = 44500072 | title = A metabolic measure of mental effort | journal = Biol. Psychol.  | year = 2004 | volume = 66 | issue = 2 | pages = 177–190...","<ref>{{citation | last1 = Masicampo | first1 = E. J. | last2 = Baumeister | first2 = Roy F. | title = Toward a Physiology of Dual-Process Reasoning and Judgment: Lemonade, Willpower, and Expensive Rule-Based Analysis | journal = Psychol. Sci. | year = 2008 | volume = 19 | issue = 3 | pages = 255–60 | doi = 10.1111/j.1467-9280.2008.02077.x | pmid = 18315798| s2cid = 38596025 }}</ref>",<ref>{{cite journal |last1=Open Science Collaboration |first1=NA |year=2015 |title=Estimating the reproducibility of psychological science |journal=Science |volume=349 |issue=6251 |pages=aac4716 |doi=10.1126/science.aac4716}}</ref>
228.8322788625579,en,Stereotype,https://en.wikipedia.org/wiki/Stereotype,https://en.wikipedia.org/w/index.php?title=Stereotype&action=edit,failed,replication,COS,Automaticity of social behavior: Direct effects of trait construct and stereotype activation on action.,1996,Journal of Personality and Social Psychology,10.1037/0022-3514.71.2.230,2394,"Behavioral Priming: It's All in the Mind, but Whose Mind?",2012,PLoS ONE,10.1371/journal.pone.0029081,688,Doyen et al.,"However, a replication attempt by Doyen et al. (2012) failed to reproduce this finding.",Automatic behavioral outcomes,"awrence Erlbaum |location=Mahwah, New Jersey |isbn=978-0-8058-3612-7 |chapter-url= https://books.google.com/books?id=oqHDiUbhrBkC&pg=PA2012 |page=[https://archive.org/details/howpeopleevaluat00manu/page/2012 2012] |chapter=Causes and Consequences of Stereotypes in Organizations |last1=Operario |first1=Din |last2=Fiske |first2=Susan T. |url= https://archive.org/details/howpeopleevaluat00manu/pag...",<ref>{{Cite journal |last1=Bargh |first1=John A. |last2=Chen |first2=Mark |last3=Burrows |first3=Lara |title=Automaticity of Social Behavior: Direct Effects of Trait Construct and Stereotype Activation on Action |date=1996 |journal=Journal of Personality and Social Psychology |volume=71 |issue=2 |pages=230–244 |url= http://www.yale.edu/acmelab/articles/bargh_chen_burrows_1996.pdf |access-date=10 June 2013 |doi=10.1037/0022-3514.71.2.230 |pmid=8765481 |bibcode=1996JPSP...71..230B |citeseerx=10.1.1.320.8563 |s2cid=6654763 |archive-url= https://web.archive.org/web/20131009182408/http://yale.edu/acmelab/articles/bargh_chen_burrows_1996.pdf |archive-date=9 October 2013}}</ref>,"<ref>{{cite journal |last1=Doyen |first1=Stéphane |last2=Klein |first2=Olivier |last3=Pichon |first3=Cora-Lise |last4=Cleeremans |first4=Axel |year=2012 |title=Behavioral Priming: It's All in the Mind, but Whose Mind? |journal=PLoS ONE |volume=7 |issue=1 |pages=e29081 |doi=10.1371/journal.pone.0029081}}</ref>"
228.8322788625579,en,Customer base,https://en.wikipedia.org/wiki/Customer_base,https://en.wikipedia.org/w/index.php?title=Customer_base&action=edit,failed,replication,COS,Automaticity of social behavior: Direct effects of trait construct and stereotype activation on action.,1996,Journal of Personality and Social Psychology,10.1037/0022-3514.71.2.230,2394,"Behavioral Priming: It's All in the Mind, but Whose Mind?",2012,PLoS ONE,10.1371/journal.pone.0029081,688,Doyen et al.,"However, a replication attempt by Doyen et al. (2012) failed to reproduce this finding.",The Customer-Base Customer,"As companies grow their customer base, and gain experience satisfying them, their customers grow accustomed to that business accomplishing a certain task for them. The company or product’s brand name may even correlate with the task the customer uses it for. [[Xerox]], [[Kleenex]], and [[Band-Aid]] are some extreme cases of brand-names being used as the generic name of the product itself. In fa...","<ref>{{cite journal | doi = 10.1037/0022-3514.71.2.230 |author1=Bargh, John |author2=Mark Chen |author3=Lara Burrows  |name-list-style=amp | journal= Journal of Personality & Social Psychology | volume = 71 |title = Automaticity of Social Behavior: Direct Effects of Trait Construct and Stereotype Activation on Action | issue = 2 | pages = 230–44  | year = 1996 | pmid=8765481|s2cid=6654763 | url= http://acs.ist.psu.edu/misc/dirk-files/Papers/Automaticity%20of%20social%20behavior/AutomaticitySocBeh_BarghChenBurrows.pdf }}</ref>","<ref>{{cite journal |last1=Doyen |first1=Stéphane |last2=Klein |first2=Olivier |last3=Pichon |first3=Cora-Lise |last4=Cleeremans |first4=Axel |year=2012 |title=Behavioral Priming: It's All in the Mind, but Whose Mind? |journal=PLoS ONE |volume=7 |issue=1 |pages=e29081 |doi=10.1371/journal.pone.0029081}}</ref>"
228.8322788625579,en,Ap Dijksterhuis,https://en.wikipedia.org/wiki/Ap_Dijksterhuis,https://en.wikipedia.org/w/index.php?title=Ap_Dijksterhuis&action=edit,failed,replication,COS,Automaticity of social behavior: Direct effects of trait construct and stereotype activation on action.,1996,Journal of Personality and Social Psychology,10.1037/0022-3514.71.2.230,2394,"Behavioral Priming: It's All in the Mind, but Whose Mind?",2012,PLoS ONE,10.1371/journal.pone.0029081,688,Doyen et al.,"However, a replication attempt by Doyen et al. (2012) failed to reproduce this finding.",Perception-Behavior link (1995–2001),"===Perception-Behavior link (1995–2001)===
[[John Bargh|Bargh]], Chen, and Burrows showed a relationship between activation of traits and behavior. In one of the experiments they [[Priming (psychology)|primed]] participants with words related to the elderly and found they walked slower leaving the experiment than [[Scientific control|controls]].<ref>{{cite journal|last=Bargh|first=John A.|autho...","<ref>{{cite journal|last=Bargh|first=John A.|author2=Chen, Mark |author3=Burrows, Lara |title=Automaticity of social behavior: Direct effects of trait construct and stereotype activation on action.|journal=Journal of Personality and Social Psychology|year=1996|volume=71|issue=2|pages=230–244|doi=10.1037/0022-3514.71.2.230|pmid=8765481}}</ref>","<ref>{{cite journal |last1=Doyen |first1=Stéphane |last2=Klein |first2=Olivier |last3=Pichon |first3=Cora-Lise |last4=Cleeremans |first4=Axel |year=2012 |title=Behavioral Priming: It's All in the Mind, but Whose Mind? |journal=PLoS ONE |volume=7 |issue=1 |pages=e29081 |doi=10.1371/journal.pone.0029081}}</ref>"
223.0811370063475,en,Rhyme-as-reason effect,https://en.wikipedia.org/wiki/Rhyme-as-reason_effect,https://en.wikipedia.org/w/index.php?title=Rhyme-as-reason_effect&action=edit,failed,replication,COS,"Effects of Fluency on Psychological Distance and Mental Construal (or Why New York Is a Large City, but New York Is a Civilized Jungle)",2008,Psychological Science,10.1111/j.1467-9280.2008.02062.x,237,Estimating the reproducibility of psychological science,2015,Science,10.1126/science.aac4716,8595,Open Science Collaboration,"However, a replication attempt by Open Science Collaboration (2015) failed to reproduce this finding.",Fluency heuristics,"For example, cities with names that are processed smoothly are perceived as closer than those with names that are processed less fluently. This preference for fluency explains why rhymed sayings are often judged as more truthful and agreeable: their ease of cognitive processing makes them more appealing and credible.<ref>{{Cite journal |last1=Alter |first1=Adam L. |last2=Oppenheimer |first2=Dan...","<ref>{{Cite journal |last1=Alter |first1=Adam L. |last2=Oppenheimer |first2=Daniel M. |date=February 2008 |title=Effects of Fluency on Psychological Distance and Mental Construal (or Why New York Is a Large City, but New York Is a Civilized Jungle) |url=http://journals.sagepub.com/doi/10.1111/j.1467-9280.2008.02062.x |journal=Psychological Science |language=en |volume=19 |issue=2 |pages=161–167 |doi=10.1111/j.1467-9280.2008.02062.x |issn=0956-7976 |pmid=18271864 |s2cid=15403377|url-access=subscription }}</ref>",<ref>{{cite journal |last1=Open Science Collaboration |first1=NA |year=2015 |title=Estimating the reproducibility of psychological science |journal=Science |volume=349 |issue=6251 |pages=aac4716 |doi=10.1126/science.aac4716}}</ref>
219.68947089556966,en,Functional accounts of emotion,https://en.wikipedia.org/wiki/Functional_accounts_of_emotion,https://en.wikipedia.org/w/index.php?title=Functional_accounts_of_emotion&action=edit,failed,replication,COS,A social functional approach to emotions in bargaining: When communicating anger pays and when it backfires.,2008,Journal of Personality and Social Psychology,10.1037/0022-3514.94.4.600,218,Estimating the reproducibility of psychological science,2015,Science,10.1126/science.aac4716,8595,Open Science Collaboration,"However, a replication attempt by Open Science Collaboration (2015) failed to reproduce this finding.",Interpersonal functions,"Given this communicative role of emotions, emotions facilitate learning by serving as incentives or deterrents for certain kinds of actions or behaviors. For example, when children see how their parents or friends emotionally respond to things they do, they learn what types of actions and behaviors are likely to lead to desirable outcomes, including positive emotional responses from those aroun...",<ref>{{cite journal | last1 = Van Dijk | first1 = E. | last2 = Van Kleef | first2 = G. A. | last3 = Steinel | first3 = W. | last4 = Van Beest | first4 = I. | year = 2008 | title = A social functional approach to emotions in bargaining: when communicating anger pays and when it backfires | url = https://dare.uva.nl/personal/pure/en/publications/a-social-functional-approach-to-emotions-in-bargaining-when-communicating-anger-pays-and-when-it-backfires(cb9af110-8341-4b5e-94dd-2f464eee3aa6).html| journal = Journal of Personality and Social Psychology | volume = 94 | issue = 4| pages = 600–14 | doi = 10.1037/0022-3514.94.4.600 | pmid = 18361674 | s2cid = 13718600 }}</ref>,<ref>{{cite journal |last1=Open Science Collaboration |first1=NA |year=2015 |title=Estimating the reproducibility of psychological science |journal=Science |volume=349 |issue=6251 |pages=aac4716 |doi=10.1126/science.aac4716}}</ref>
219.3573412924231,en,Loss aversion,https://en.wikipedia.org/wiki/Loss_aversion,https://en.wikipedia.org/w/index.php?title=Loss_aversion&action=edit,failed,replication,COS,Reference Points and Effort Provision,2011,American Economic Review,10.1257/aer.101.2.470,850,Evaluating replicability of laboratory experiments in economics,2016,Science,10.1126/science.aaf0918,1373,Camerer et al.,"However, a replication attempt by Camerer et al. (2016) failed to reproduce this finding.",Expectation-based,"Subsequent research performed by Johannes Abeler, [[Armin Falk]], Lorenz Goette, and David Huffman in conjunction with the [[IZA Institute of Labor Economics|Institute of Labor Economics]] used the framework of Kőszegi and Rabin to prove that people experience expectation-based loss aversion at multiple thresholds.<ref>{{Cite journal|last1=Abeler|first1=Johannes|last2=Falk|first2=Armin|last3=Go...",<ref>{{Cite journal|last1=Abeler|first1=Johannes|last2=Falk|first2=Armin|last3=Goette|first3=Lorenz|last4=Huffman|first4=David|s2cid=32974|date=2011-04-01|title=Reference Points and Effort Provision|journal=American Economic Review|volume=101|issue=2|pages=470–492|doi=10.1257/aer.101.2.470|issn=0002-8282|citeseerx=10.1.1.472.7268}}</ref>,<ref>{{cite journal |last1=Camerer |first1=Colin F. |last2=Dreber |first2=Anna |last3=Forsell |first3=Eskil |last4=Ho |first4=Teck-Hua |last5=Huber |first5=Jürgen |last6=Johannesson |first6=Magnus |last7=Kirchler |first7=Michael |last8=Almenberg |first8=Johan |last9=Altmejd |first9=Adam |display-authors=etal |year=2016 |title=Evaluating replicability of laboratory experiments in economics |journal=Science |volume=351 |issue=6280 |pages=1433-1436 |doi=10.1126/science.aaf0918}}</ref>
219.04083248489042,en,Moral cleansing theory,https://en.wikipedia.org/wiki/Moral_cleansing_theory,https://en.wikipedia.org/w/index.php?title=Moral_cleansing_theory&action=edit,failed,replication,COS,Washing Away Your Sins: Threatened Morality and Physical Cleansing,2006,Science,10.1126/science.1130726,1134,Many Labs 2: Investigating Variation in Replicability Across Samples and Settings,2018,Advances in Methods and Practices in Psychological Science,10.1177/2515245918810225,1011,Klein et al.,"However, a replication attempt by Klein et al. (2018) failed to reproduce this finding.",,"{{orphan|date=August 2025}}
'''Moral cleansing theory''' is a concept in [[social psychology]] referring to the phenomenon where individuals engage in compensatory [[Morality|moral behaviours]] to restore their moral [[self-image]] after engaging in behaviour perceived as unethical or immoral.<ref name="":0"">{{Cite journal |last1=West |first1=Colin |last2=Zhong |first2=Chen-Bo |date=December 201...","<ref name="":1"">{{Cite journal |last1=Zhong |first1=Chen-Bo |last2=Liljenquist |first2=Katie |date=2006-09-08 |title=Washing Away Your Sins: Threatened Morality and Physical Cleansing |url=https://www.science.org/doi/10.1126/science.1130726 |journal=Science |volume=313 |issue=5792 |pages=1451–1452 |doi=10.1126/science.1130726 |bibcode=2006Sci...313.1451Z }}</ref>",<ref>{{cite journal |last1=Klein |first1=Richard A. |last2=Vianello |first2=Michelangelo |last3=Hasselman |first3=Fred |last4=Adams |first4=Byron G. |last5=Adams |first5=Reginald B. |last6=Alper |first6=Sinan |last7=Aveyard |first7=Mark |last8=Axt |first8=Jordan R. |last9=Babalola |first9=Mayowa T. |display-authors=etal |year=2018 |title=Many Labs 2: Investigating Variation in Replicability Across Samples and Settings |journal=Advances in Methods and Practices in Psychological Science |volume=1 |issue=4 |pages=443-490 |doi=10.1177/2515245918810225}}</ref>
219.04083248489042,en,Cognitive dissonance,https://en.wikipedia.org/wiki/Cognitive_dissonance,https://en.wikipedia.org/w/index.php?title=Cognitive_dissonance&action=edit,failed,replication,COS,Washing Away Your Sins: Threatened Morality and Physical Cleansing,2006,Science,10.1126/science.1130726,1134,Many Labs 2: Investigating Variation in Replicability Across Samples and Settings,2018,Advances in Methods and Practices in Psychological Science,10.1177/2515245918810225,1011,Klein et al.,"However, a replication attempt by Klein et al. (2018) failed to reproduce this finding.",Effort justification,"In ''Washing Away Your Sins: Threatened Morality and Physical Cleansing'' (2006), the results indicated that a person washing their hands is an action that helps resolve post-decisional cognitive dissonance because the mental stress usually was caused by the person's ethical–moral self-disgust, which is an emotion related to the physical disgust caused by a dirty environment.<ref name=""leeschwa...","<ref>{{cite journal | vauthors = Zhong CB, Liljenquist K | title = Washing away your sins: threatened morality and physical cleansing | journal = Science | volume = 313 | issue = 5792 | pages = 1451–1452 | date = September 2006 | pmid = 16960010 | doi = 10.1126/science.1130726 | s2cid = 33103635 | citeseerx = 10.1.1.181.571 | bibcode = 2006Sci...313.1451Z }}</ref>",<ref>{{cite journal |last1=Klein |first1=Richard A. |last2=Vianello |first2=Michelangelo |last3=Hasselman |first3=Fred |last4=Adams |first4=Byron G. |last5=Adams |first5=Reginald B. |last6=Alper |first6=Sinan |last7=Aveyard |first7=Mark |last8=Axt |first8=Jordan R. |last9=Babalola |first9=Mayowa T. |display-authors=etal |year=2018 |title=Many Labs 2: Investigating Variation in Replicability Across Samples and Settings |journal=Advances in Methods and Practices in Psychological Science |volume=1 |issue=4 |pages=443-490 |doi=10.1177/2515245918810225}}</ref>
219.04083248489042,en,Hand washing,https://en.wikipedia.org/wiki/Hand_washing,https://en.wikipedia.org/w/index.php?title=Hand_washing&action=edit,failed,replication,COS,Washing Away Your Sins: Threatened Morality and Physical Cleansing,2006,Science,10.1126/science.1130726,1134,Many Labs 2: Investigating Variation in Replicability Across Samples and Settings,2018,Advances in Methods and Practices in Psychological Science,10.1177/2515245918810225,1011,Klein et al.,"However, a replication attempt by Klein et al. (2018) failed to reproduce this finding.",Moral aspects,"In [[Shakespeare]]'s [[Macbeth]], [[Lady Macbeth (Shakespeare)|Lady Macbeth]] begins to compulsively wash her hands in an attempt to cleanse an imagined stain, representing her guilty conscience regarding crimes she had committed and induced her husband to commit.<ref>{{cite journal | vauthors = Zhong CB, Liljenquist K | title = Washing away your sins: threatened morality and physical cleansing...","<ref>{{cite journal | vauthors = Zhong CB, Liljenquist K | title = Washing away your sins: threatened morality and physical cleansing | journal = Science | volume = 313 | issue = 5792 | pages = 1451–2 | date = September 2006 | pmid = 16960010 | doi = 10.1126/science.1130726 | s2cid = 33103635 | citeseerx = 10.1.1.181.571 | bibcode = 2006Sci...313.1451Z }}<br />{{cite journal | vauthors = Wheatley T, Haidt J | title = Hypnotic disgust makes moral judgments more severe | journal = Psychological Science | volume = 16 | issue = 10 | pages = 780–4 | date = October 2005 | pmid = 16181440 | doi = 10.1111/j.1467-9280.2005.01614.x | s2cid = 14114448 }}</ref>",<ref>{{cite journal |last1=Klein |first1=Richard A. |last2=Vianello |first2=Michelangelo |last3=Hasselman |first3=Fred |last4=Adams |first4=Byron G. |last5=Adams |first5=Reginald B. |last6=Alper |first6=Sinan |last7=Aveyard |first7=Mark |last8=Axt |first8=Jordan R. |last9=Babalola |first9=Mayowa T. |display-authors=etal |year=2018 |title=Many Labs 2: Investigating Variation in Replicability Across Samples and Settings |journal=Advances in Methods and Practices in Psychological Science |volume=1 |issue=4 |pages=443-490 |doi=10.1177/2515245918810225}}</ref>
219.04083248489042,en,Lady Macbeth effect,https://en.wikipedia.org/wiki/Lady_Macbeth_effect,https://en.wikipedia.org/w/index.php?title=Lady_Macbeth_effect&action=edit,failed,replication,COS,Washing Away Your Sins: Threatened Morality and Physical Cleansing,2006,Science,10.1126/science.1130726,1134,Many Labs 2: Investigating Variation in Replicability Across Samples and Settings,2018,Advances in Methods and Practices in Psychological Science,10.1177/2515245918810225,1011,Klein et al.,"However, a replication attempt by Klein et al. (2018) failed to reproduce this finding.",Key study,"==Key study ==
The Lady Macbeth effect was introduced in 2006 by Chen-Bo Zhong and Katie Liljenquist in the journal ''[[Science (journal)|Science]]''. They conducted the first empirical demonstration of this effect. Given that physical cleansing could function as a surrogate for moral purification, they set out to investigate whether a threat to moral purity activates a need for physical cleans...","<ref name=""zhong"">{{cite journal|last1=Zhong|first1=Chen-Bo|first2=Katie |last2=Liljenquist |title=Washing Away Your Sins: Threatened Morality and Physical Cleansing|journal=Science|year=2006|volume=313|issue=5792|pages=1451–1452|doi=10.1126/science.1130726|pmid=16960010|citeseerx=10.1.1.181.571|url=http://haniff.sg/wp-content/uploads/2013/04/washing-away-your-sins.pdf|bibcode=2006Sci...313.1451Z|s2cid=33103635 |archive-url=https://web.archive.org/web/20170809003732/http://haniff.sg/wp-content/uploads/2013/04/washing-away-your-sins.pdf|archive-date=2017-08-09}}</ref>",<ref>{{cite journal |last1=Klein |first1=Richard A. |last2=Vianello |first2=Michelangelo |last3=Hasselman |first3=Fred |last4=Adams |first4=Byron G. |last5=Adams |first5=Reginald B. |last6=Alper |first6=Sinan |last7=Aveyard |first7=Mark |last8=Axt |first8=Jordan R. |last9=Babalola |first9=Mayowa T. |display-authors=etal |year=2018 |title=Many Labs 2: Investigating Variation in Replicability Across Samples and Settings |journal=Advances in Methods and Practices in Psychological Science |volume=1 |issue=4 |pages=443-490 |doi=10.1177/2515245918810225}}</ref>
215.78490341010433,en,2011 in science,https://en.wikipedia.org/wiki/2011_in_science,https://en.wikipedia.org/w/index.php?title=2011_in_science&action=edit,failed,replication,COS,Feeling the future: Experimental evidence for anomalous retroactive influences on cognition and affect.,2011,Journal of Personality and Social Psychology,10.1037/a0021524,916,An Agenda for Purely Confirmatory Research,2012,Perspectives on Psychological Science,10.1177/1745691612463078,1129,Wagenmakers et al.,"However, a replication attempt by Wagenmakers et al. (2012) failed to reproduce this finding.",January,"te a flexible [[solar panel|solar sheet]] of small nano-antennas, capable of capturing solar energy with 90% efficiency; this would mark a significant improvement over contemporary commercial solar panels, which have an average efficiency of around 20%.<ref>{{cite journal | last1=Kotter | first1=D. K. | last2=Novack | first2=S. D. | last3=Slafer | first3=W. D. | display-authors=1 | title=Theory...",<ref>{{cite journal | last=Bem | first=Daryl J. | title=Feeling the future: Experimental evidence for anomalous retroactive influences on cognition and affect. | journal=Journal of Personality and Social Psychology | publisher=American Psychological Association (APA) | volume=100 | issue=3 | year=2011 | issn=1939-1315 | doi=10.1037/a0021524 | pages=407–425| pmid=21280961 | s2cid=1961013 }}</ref>,<ref>{{cite journal |last1=Wagenmakers |first1=Eric-Jan |last2=Wetzels |first2=Ruud |last3=Borsboom |first3=Denny |last4=van der Maas |first4=Han L. J. |last5=Kievit |first5=Rogier A. |year=2012 |title=An Agenda for Purely Confirmatory Research |journal=Perspectives on Psychological Science |volume=7 |issue=6 |pages=632-638 |doi=10.1177/1745691612463078}}</ref>
